country,year,Population,Population_density,Net_migration,Migration_percentage,iso3c,iso2c,region,adminregion,incomeLevel,lendingType,capitalCity,longitude,latitude
Honduras,2016,9460798.0,84.55445527,-6685.0,-0.00070660001407915,HND,HN,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Tegucigalpa,-87.4667,15.1333
Honduras,2015,9294505.0,83.06823666,-6512.0,-0.00070062902758135,HND,HN,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Tegucigalpa,-87.4667,15.1333
Honduras,2014,9127846.0,81.57874698,-6302.0,-0.00069041480322959,HND,HN,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Tegucigalpa,-87.4667,15.1333
Honduras,2013,8960657.0,80.08452051,-6094.0,-0.000680084060800452,HND,HN,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Tegucigalpa,-87.4667,15.1333
Honduras,2012,8792367.0,78.58045402,-5896.0,-0.000670581653381848,HND,HN,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Tegucigalpa,-87.4667,15.1333
Honduras,2011,8622504.0,77.06232907,-5664.0,-0.00065688574919768,HND,HN,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Tegucigalpa,-87.4667,15.1333
Honduras,2010,8450933.0,75.52893914,-5418.0,-0.000641112644012205,HND,HN,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Tegucigalpa,-87.4667,15.1333
Honduras,2009,8277302.0,73.97713826,-5196.0,-0.000627740778335742,HND,HN,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Tegucigalpa,-87.4667,15.1333
Honduras,2008,8101777.0,72.40841005,-5039.0,-0.000621962317649572,HND,HN,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Tegucigalpa,-87.4667,15.1333
Honduras,2007,7924462.0,70.82368398,-5039.0,-0.000635879129712528,HND,HN,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Tegucigalpa,-87.4667,15.1333
Honduras,2006,7745200.0,69.22155689,-5451.0,-0.000703790734906781,HND,HN,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Tegucigalpa,-87.4667,15.1333
Honduras,2005,7564613.0,67.60758781,-6187.0,-0.000817887180745399,HND,HN,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Tegucigalpa,-87.4667,15.1333
Honduras,2004,7383407.0,65.98808651,-7082.0,-0.000959177788790459,HND,HN,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Tegucigalpa,-87.4667,15.1333
Honduras,2003,7201881.0,64.36572527,-7986.0,-0.00110887697255758,HND,HN,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Tegucigalpa,-87.4667,15.1333
Honduras,2002,7019908.0,62.73936902,-8815.0,-0.00125571446235477,HND,HN,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Tegucigalpa,-87.4667,15.1333
Honduras,2001,6837861.0,61.11235142,-9749.0,-0.00142573825352694,HND,HN,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Lower middle income,IDA,Tegucigalpa,-87.4667,15.1333
"Hong Kong SAR, China",2021,7413100.0,7060.095238,0.0,0.0,HKG,HK,East Asia & Pacific,,High income,Not classified,,114.109,22.3964
"Hong Kong SAR, China",2020,7481000.0,7124.761905,0.0,0.0,HKG,HK,East Asia & Pacific,,High income,Not classified,,114.109,22.3964
"Hong Kong SAR, China",2019,7507900.0,7150.380952,0.0,0.0,HKG,HK,East Asia & Pacific,,High income,Not classified,,114.109,22.3964
"Hong Kong SAR, China",2018,7452600.0,7097.714286,0.0,0.0,HKG,HK,East Asia & Pacific,,High income,Not classified,,114.109,22.3964
"Hong Kong SAR, China",2017,7393200.0,7041.142857,0.0,0.0,HKG,HK,East Asia & Pacific,,High income,Not classified,,114.109,22.3964
"Hong Kong SAR, China",2016,7336600.0,6987.238095,0.0,0.0,HKG,HK,East Asia & Pacific,,High income,Not classified,,114.109,22.3964
"Hong Kong SAR, China",2015,7291300.0,6944.095238,13061.0,0.00179131293459328,HKG,HK,East Asia & Pacific,,High income,Not classified,,114.109,22.3964
"Hong Kong SAR, China",2014,7229500.0,6885.238095,22372.0,0.00309454319109205,HKG,HK,East Asia & Pacific,,High income,Not classified,,114.109,22.3964
"Hong Kong SAR, China",2013,7178900.0,6837.047619,24760.0,0.00344899636434551,HKG,HK,East Asia & Pacific,,High income,Not classified,,114.109,22.3964
"Hong Kong SAR, China",2012,7150100.0,6809.619048,36188.0,0.00506118795541321,HKG,HK,East Asia & Pacific,,High income,Not classified,,114.109,22.3964
"Hong Kong SAR, China",2011,7071600.0,6734.857143,25348.0,0.00358447876011086,HKG,HK,East Asia & Pacific,,High income,Not classified,,114.109,22.3964
"Hong Kong SAR, China",2010,7024200.0,6689.714286,10584.0,0.00150679080891774,HKG,HK,East Asia & Pacific,,High income,Not classified,,114.109,22.3964
"Hong Kong SAR, China",2009,6972800.0,6640.761905,20910.0,0.00299879531895364,HKG,HK,East Asia & Pacific,,High income,Not classified,,114.109,22.3964
"Hong Kong SAR, China",2008,6957800.0,6626.47619,26820.0,0.00385466670499295,HKG,HK,East Asia & Pacific,,High income,Not classified,,114.109,22.3964
"Hong Kong SAR, China",2007,6916300.0,6586.952381,31280.0,0.00452264939346182,HKG,HK,East Asia & Pacific,,High income,Not classified,,114.109,22.3964
"Hong Kong SAR, China",2006,6857100.0,6530.571429,12583.0,0.00183503230228522,HKG,HK,East Asia & Pacific,,High income,Not classified,,114.109,22.3964
"Hong Kong SAR, China",2005,6813200.0,6488.761905,75.0,1.10080432102389E-05,HKG,HK,East Asia & Pacific,,High income,Not classified,,114.109,22.3964
"Hong Kong SAR, China",2004,6783500.0,6460.47619,10103.0,0.00148934915604039,HKG,HK,East Asia & Pacific,,High income,Not classified,,114.109,22.3964
"Hong Kong SAR, China",2003,6730800.0,6410.285714,18790.0,0.00279164438105425,HKG,HK,East Asia & Pacific,,High income,Not classified,,114.109,22.3964
"Hong Kong SAR, China",2002,6744100.0,6422.952381,21654.0,0.0032108064827034,HKG,HK,East Asia & Pacific,,High income,Not classified,,114.109,22.3964
"Hong Kong SAR, China",2001,6714300.0,6394.571429,32287.0,0.00480869189640022,HKG,HK,East Asia & Pacific,,High income,Not classified,,114.109,22.3964
Hungary,2021,9709891.0,106.3981043,19870.0,0.00204636694685862,HUN,HU,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,2020,9750149.0,106.8392395,9042.0,0.000927370443261944,HUN,HU,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,2019,9771141.0,107.0692636,33559.0,0.00343450166157667,HUN,HU,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,2018,9775564.0,107.1177296,31976.0,0.00327101331442359,HUN,HU,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,2017,9787966.0,107.253627,18044.0,0.0018434882180833,HUN,HU,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,2016,9814023.0,107.5391519,-982.0,-0.000100060902649199,HUN,HU,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,2015,9843028.0,107.8569801,14166.0,0.00143919127325453,HUN,HU,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,2014,9866468.0,108.1138286,11571.0,0.00117276010016958,HUN,HU,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,2013,9893082.0,109.2795979,5296.0,0.000535323572573238,HUN,HU,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,2012,9920362.0,109.5809345,16048.0,0.00161768290310373,HUN,HU,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,2011,9971727.0,110.1483155,889.0,8.91520596181584E-05,HUN,HU,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,2010,10000023.0,110.4608748,11394.0,0.00113939737938602,HUN,HU,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,2009,10022650.0,110.7108141,19182.0,0.00191386509555855,HUN,HU,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,2008,10038188.0,112.0208459,16664.0,0.00166006056073068,HUN,HU,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,2007,10055780.0,112.2171633,14398.0,0.00143181334516069,HUN,HU,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,2006,10071370.0,112.3911394,20926.0,0.00207777094873885,HUN,HU,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,2005,10087065.0,112.5662872,16615.0,0.00164715901007874,HUN,HU,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,2004,10107146.0,112.7777951,16803.0,0.0016624871155517,HUN,HU,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,2003,10129552.0,113.0278063,14182.0,0.00140006191784197,HUN,HU,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,2002,10158608.0,113.3520196,2412.0,0.000237434105145114,HUN,HU,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Hungary,2001,10187576.0,113.6752511,9927.0,0.000974422178543747,HUN,HU,Europe & Central Asia,,High income,Not classified,Budapest,19.0408,47.4984
Iceland,2021,372520.0,3.694535357,622.0,0.00166970900891227,ISL,IS,Europe & Central Asia,,High income,Not classified,Reykjavik,-21.8952,64.1353
Iceland,2020,366463.0,3.634463949,2573.0,0.00702117266954644,ISL,IS,Europe & Central Asia,,High income,Not classified,Reykjavik,-21.8952,64.1353
Iceland,2019,360563.0,3.575949618,5152.0,0.0142887650701819,ISL,IS,Europe & Central Asia,,High income,Not classified,Reykjavik,-21.8952,64.1353
Iceland,2018,352721.0,3.498175146,6611.0,0.018742859086927,ISL,IS,Europe & Central Asia,,High income,Not classified,Reykjavik,-21.8952,64.1353
Iceland,2017,343400.0,3.425436409,8316.0,0.0242166569598136,ISL,IS,Europe & Central Asia,,High income,Not classified,Reykjavik,-21.8952,64.1353
Iceland,2016,335439.0,3.346024938,4113.0,0.0122615438276407,ISL,IS,Europe & Central Asia,,High income,Not classified,Reykjavik,-21.8952,64.1353
Iceland,2015,330815.0,3.299900249,1477.0,0.00446473104303009,ISL,IS,Europe & Central Asia,,High income,Not classified,Reykjavik,-21.8952,64.1353
Iceland,2014,327386.0,3.265695761,1116.0,0.00340882016946356,ISL,IS,Europe & Central Asia,,High income,Not classified,Reykjavik,-21.8952,64.1353
Iceland,2013,323764.0,3.229566085,1648.0,0.00509012737673119,ISL,IS,Europe & Central Asia,,High income,Not classified,Reykjavik,-21.8952,64.1353
Iceland,2012,320716.0,3.199162095,-304.0,-0.000947879120467953,ISL,IS,Europe & Central Asia,,High income,Not classified,Reykjavik,-21.8952,64.1353
Iceland,2011,319014.0,3.182184539,-1427.0,-0.00447315791783432,ISL,IS,Europe & Central Asia,,High income,Not classified,Reykjavik,-21.8952,64.1353
Iceland,2010,318041.0,3.172478803,-2077.0,-0.00653060454469706,ISL,IS,Europe & Central Asia,,High income,Not classified,Reykjavik,-21.8952,64.1353
Iceland,2009,318499.0,3.177047382,-4793.0,-0.0150487128688002,ISL,IS,Europe & Central Asia,,High income,Not classified,Reykjavik,-21.8952,64.1353
Iceland,2008,317414.0,3.166224439,1122.0,0.00353481572961495,ISL,IS,Europe & Central Asia,,High income,Not classified,Reykjavik,-21.8952,64.1353
Iceland,2007,311566.0,3.107890274,5247.0,0.0168407335845374,ISL,IS,Europe & Central Asia,,High income,Not classified,Reykjavik,-21.8952,64.1353
Iceland,2006,303782.0,3.030244389,5295.0,0.0174302624908651,ISL,IS,Europe & Central Asia,,High income,Not classified,Reykjavik,-21.8952,64.1353
Iceland,2005,296734.0,2.95994015,3918.0,0.0132037447680414,ISL,IS,Europe & Central Asia,,High income,Not classified,Reykjavik,-21.8952,64.1353
Iceland,2004,292074.0,2.913456359,611.0,0.00209193560536028,ISL,IS,Europe & Central Asia,,High income,Not classified,Reykjavik,-21.8952,64.1353
Iceland,2003,289521.0,2.887990025,-223.0,-0.00077023773750436,ISL,IS,Europe & Central Asia,,High income,Not classified,Reykjavik,-21.8952,64.1353
Iceland,2002,287523.0,2.86805985,-346.0,-0.00120338199031034,ISL,IS,Europe & Central Asia,,High income,Not classified,Reykjavik,-21.8952,64.1353
Iceland,2001,284968.0,2.842573566,856.0,0.00300384604587181,ISL,IS,Europe & Central Asia,,High income,Not classified,Reykjavik,-21.8952,64.1353
India,2021,1407563842.0,473.4187327,-301970.0,-0.000214533785956687,IND,IN,South Asia,South Asia,Lower middle income,IBRD,New Delhi,77.225,28.6353
India,2020,1396387127.0,469.6595667,-34772.0,-2.49014040072857E-05,IND,IN,South Asia,South Asia,Lower middle income,IBRD,New Delhi,77.225,28.6353
India,2019,1383112050.0,465.1946394,-593495.0,-0.000429101170798128,IND,IN,South Asia,South Asia,Lower middle income,IBRD,New Delhi,77.225,28.6353
India,2018,1369003306.0,460.4493174,-561563.0,-0.000410198425043102,IND,IN,South Asia,South Asia,Lower middle income,IBRD,New Delhi,77.225,28.6353
India,2017,1354195680.0,455.468934,-219656.0,-0.000162204032433481,IND,IN,South Asia,South Asia,Lower middle income,IBRD,New Delhi,77.225,28.6353
India,2016,1338636340.0,450.2357199,68119.0,5.08868599817034E-05,IND,IN,South Asia,South Asia,Lower middle income,IBRD,New Delhi,77.225,28.6353
India,2015,1322866505.0,444.931708,-475094.0,-0.000359139790904298,IND,IN,South Asia,South Asia,Lower middle income,IBRD,New Delhi,77.225,28.6353
India,2014,1307246509.0,439.6780929,-310694.0,-0.000237670552463491,IND,IN,South Asia,South Asia,Lower middle income,IBRD,New Delhi,77.225,28.6353
India,2013,1291132063.0,434.2581749,-236387.0,-0.000183085066798468,IND,IN,South Asia,South Asia,Lower middle income,IBRD,New Delhi,77.225,28.6353
India,2012,1274487215.0,428.659862,-180991.0,-0.000142010840022432,IND,IN,South Asia,South Asia,Lower middle income,IBRD,New Delhi,77.225,28.6353
India,2011,1257621191.0,422.9871589,-244114.0,-0.000194107734305822,IND,IN,South Asia,South Asia,Lower middle income,IBRD,New Delhi,77.225,28.6353
India,2010,1240613620.0,417.2668481,-380087.0,-0.000306370165434746,IND,IN,South Asia,South Asia,Lower middle income,IBRD,New Delhi,77.225,28.6353
India,2009,1223640160.0,411.5580101,-803437.0,-0.000656595808362484,IND,IN,South Asia,South Asia,Lower middle income,IBRD,New Delhi,77.225,28.6353
India,2008,1206734806.0,405.8720788,-846785.0,-0.000701715899624096,IND,IN,South Asia,South Asia,Lower middle income,IBRD,New Delhi,77.225,28.6353
India,2007,1189691809.0,400.1398528,-769184.0,-0.000646540552923988,IND,IN,South Asia,South Asia,Lower middle income,IBRD,New Delhi,77.225,28.6353
India,2006,1172373788.0,394.3151255,-678231.0,-0.00057851088700731,IND,IN,South Asia,South Asia,Lower middle income,IBRD,New Delhi,77.225,28.6353
India,2005,1154638713.0,388.3501266,-550186.0,-0.00047650056576615,IND,IN,South Asia,South Asia,Lower middle income,IBRD,New Delhi,77.225,28.6353
India,2004,1136264583.0,382.1701886,-214351.0,-0.000188645323639379,IND,IN,South Asia,South Asia,Lower middle income,IBRD,New Delhi,77.225,28.6353
India,2003,1117415123.0,375.8303785,-255516.0,-0.000228667032278925,IND,IN,South Asia,South Asia,Lower middle income,IBRD,New Delhi,77.225,28.6353
India,2002,1098313039.0,369.4056011,-208070.0,-0.000189445078599308,IND,IN,South Asia,South Asia,Lower middle income,IBRD,New Delhi,77.225,28.6353
India,2001,1078970907.0,362.9000861,-177306.0,-0.000164328805206607,IND,IN,South Asia,South Asia,Lower middle income,IBRD,New Delhi,77.225,28.6353
Indonesia,2021,273753191.0,144.6473804,-14992.0,-5.47646584327851E-05,IDN,ID,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Jakarta,106.83,-6.19752
Indonesia,2020,271857970.0,144.7963882,-24999.0,-9.19561048734381E-05,IDN,ID,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Jakarta,106.83,-6.19752
Indonesia,2019,269582878.0,143.5846338,-40567.0,-0.000150480625108542,IDN,ID,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Jakarta,106.83,-6.19752
Indonesia,2018,267066843.0,142.2445488,-39878.0,-0.00014931842362775,IDN,ID,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Jakarta,106.83,-6.19752
Indonesia,2017,264498852.0,140.8767911,-39282.0,-0.000148514822287395,IDN,ID,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Jakarta,106.83,-6.19752
Indonesia,2016,261850182.0,139.4660624,-38653.0,-0.000147614944182089,IDN,ID,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Jakarta,106.83,-6.19752
Indonesia,2015,259091970.0,137.9969896,-37991.0,-0.000146631329407854,IDN,ID,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Jakarta,106.83,-6.19752
Indonesia,2014,256229761.0,136.4725262,-37324.0,-0.000145666139071175,IDN,ID,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Jakarta,106.83,-6.19752
Indonesia,2013,253275918.0,134.8992569,-36670.0,-0.00014478281350065,IDN,ID,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Jakarta,106.83,-6.19752
Indonesia,2012,250222695.0,133.2730561,-38499.0,-0.000153858945528502,IDN,ID,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Jakarta,106.83,-6.19752
Indonesia,2011,247099697.0,131.6096918,-54051.0,-0.000218741668469144,IDN,ID,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Jakarta,106.83,-6.19752
Indonesia,2010,244016173.0,129.9673521,-77010.0,-0.000315593835659409,IDN,ID,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Jakarta,106.83,-6.19752
Indonesia,2009,240981299.0,128.3509243,-98211.0,-0.000407546147387976,IDN,ID,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Jakarta,106.83,-6.19752
Indonesia,2008,237936543.0,126.7292331,-108492.0,-0.000455970313059478,IDN,ID,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Jakarta,106.83,-6.19752
Indonesia,2007,234858289.0,125.0897003,-103121.0,-0.000439077540925115,IDN,ID,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Jakarta,106.83,-6.19752
Indonesia,2006,231797427.0,123.4594308,-101108.0,-0.000436191209318298,IDN,ID,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Jakarta,106.83,-6.19752
Indonesia,2005,228805144.0,121.8656876,-102380.0,-0.000447454975050735,IDN,ID,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Jakarta,106.83,-6.19752
Indonesia,2004,225938595.0,120.3389127,-102669.0,-0.000454411075717276,IDN,ID,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Jakarta,106.83,-6.19752
